account_id,txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,last_active_ts,avg_monthly_count,avg_monthly_volume,dormancy_days
ACC_03382,1,100000.0,9,421477.47,28,955206.1,9,2026-06-04T00:48:32,4.67,159201.02,3
ACC_03383,1,49444.28,7,121434.59999999999,32,2663509.68,7,2026-06-27T19:48:11,5.33,443918.28,1
ACC_03384,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,136
ACC_03385,5,17772.68,13,272764.72,33,914111.57,13,2026-06-03T10:51:39,5.5,152351.93,0
ACC_03386,7,106133.78,13,220141.56,45,2049622.57,13,2026-06-09T14:32:59,7.5,341603.76,1
ACC_03387,6,1227347.39,23,1528741.02,33,2093218.95,23,2026-06-12T19:11:15,5.5,348869.82,0
ACC_03388,4,42596.15,14,968334.7000000001,45,1851326.55,14,2026-06-28T07:55:14,7.5,308554.42,0
ACC_03389,6,205936.05,15,985661.28,42,3915033.19,15,2026-06-27T19:10:41,7.0,652505.53,1
ACC_03390,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,621
ACC_03391,2,80341.01,17,411619.65,44,2391439.3,17,2026-06-09T20:38:42,7.33,398573.22,5
ACC_03392,1,44724.08,7,909999.03,43,2283728.49,7,2026-06-27T05:18:50,7.17,380621.42,1
ACC_03393,2,206740.54,7,225442.63,38,1717983.62,7,2026-06-11T15:27:13,6.33,286330.6,1
ACC_03394,0,0.0,0,0.0,1,239166.4,0,2026-05-20T10:05:16.546554,0.17,39861.07,39
ACC_03395,3,2557660.21,17,3096690.04,49,4085339.6700000004,17,2026-06-27T17:48:55,8.17,680889.94,1
ACC_03396,1,5826.04,9,113816.15000000001,34,1332770.18,9,2026-06-26T17:42:35,5.67,222128.36,2
ACC_03397,1,46847.83,12,723744.49,35,1552980.89,12,2026-06-21T23:07:38,5.83,258830.15,2
ACC_03398,2,21506.95,7,281390.71,30,1014192.3200000001,7,2026-06-25T01:42:56,5.0,169032.05,1
ACC_03399,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,350
ACC_03400,1,9316.34,17,625130.1900000001,44,2844668.89,17,2026-06-16T02:56:21,7.33,474111.48,4
ACC_03401,3,283475.52999999997,9,350875.12999999995,41,1727230.05,9,2026-06-27T06:06:00,6.83,287871.68,1
ACC_03402,20,1768403.08,34,2507173.3,34,2507173.3,34,2026-06-28T19:12:53,5.67,417862.22,0
ACC_03403,4,75147.16,10,2558055.83,28,3511046.23,10,2026-06-10T02:46:07,4.67,585174.37,0
ACC_03404,2,36371.33,7,512750.62,32,2671998.66,7,2026-06-28T20:04:19,5.33,445333.11,0
ACC_03405,5,121236.91,12,266506.21,50,1954211.17,12,2026-06-27T23:05:22,8.33,325701.86,1
ACC_03406,3,110995.38,10,319834.15,43,2348227.3,10,2026-06-27T16:56:15,7.17,391371.22,1
ACC_03407,0,0.0,13,415506.37,43,1934692.6400000001,13,2026-06-18T17:07:19,7.17,322448.77,7
ACC_03408,3,33465.79,10,68930.18,28,644319.1799999999,10,2026-05-31T03:28:07,4.67,107386.53,0
ACC_03409,0,0.0,2,115394.66,2,115394.66,2,2026-06-01T03:01:08.528160,0.33,19232.44,27
ACC_03410,3,180554.76,9,346553.4,41,3125947.79,9,2026-06-29T02:32:49,6.83,520991.3,0
ACC_03411,10,238582.11,17,266889.19,45,1477090.06,17,2026-06-17T19:23:52,7.5,246181.68,1
ACC_03412,8,165157.52,27,3034964.78,40,3733629.94,27,2026-06-28T21:43:54,6.67,622271.66,0
ACC_03413,1,394.37,6,422617.03,31,1624062.82,6,2026-05-25T03:30:32,5.17,270677.14,6
ACC_03414,6,150526.33,17,592009.91,57,2803750.98,17,2026-06-27T06:07:28,9.5,467291.83,1
ACC_03415,3,13978.76,15,206672.81,44,3242969.8000000003,15,2026-06-13T17:39:54,7.33,540494.97,1
ACC_03416,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1280
ACC_03417,2,9852.06,6,262283.14,30,3089819.5500000003,6,2026-05-28T17:21:06,5.0,514969.93,4
ACC_03418,1,1745.11,8,375635.79,32,2005488.96,8,2026-06-06T17:22:49,5.33,334248.16,0
ACC_03419,3,62095.70999999999,12,1014508.03,43,4228526.88,12,2026-06-27T01:12:49,7.17,704754.48,0
ACC_03420,1,8184.03,5,514328.55,34,2930706.71,5,2026-06-23T13:55:19,5.67,488451.12,5
ACC_03421,3,325388.67,13,777295.75,52,3428999.4,13,2026-06-26T02:55:29,8.67,571499.9,2
ACC_03422,5,2052533.6199999999,6,2053551.8599999999,6,2053551.8599999999,6,2026-05-04T06:13:18,1.0,342258.64,0
ACC_03423,4,36925.11,19,427816.77999999997,44,1608272.71,19,2026-06-27T08:50:54,7.33,268045.45,1
ACC_03424,3,7298.1900000000005,13,612932.23,42,2538771.63,13,2026-06-27T21:28:24,7.0,423128.6,1
ACC_03425,6,767902.71,21,1453743.1,46,4690497.9799999995,21,2026-06-26T06:35:54,7.67,781749.66,2
ACC_03426,1,5423.05,10,705885.29,42,1526384.66,10,2026-06-23T06:34:08,7.0,254397.44,5
ACC_03427,1,16008.82,9,292578.12,39,1884957.92,9,2026-06-26T09:29:30,6.5,314159.65,0
ACC_03428,4,173504.18,11,382198.44,39,2757341.4,11,2026-06-18T00:56:33,6.5,459556.9,0
ACC_03429,0,0.0,11,295496.13,30,1127989.24,11,2026-06-01T03:14:56,5.0,187998.21,7
ACC_03430,1,5706.9,12,539051.55,41,2674593.71,12,2026-06-25T14:52:59,6.83,445765.62,3
ACC_03431,1,6805.57,6,311052.4,31,2135056.52,6,2026-06-09T16:19:23,5.17,355842.75,0
ACC_03432,3,148001.67,16,929207.09,44,3706803.17,16,2026-06-29T02:21:26,7.33,617800.53,0
ACC_03433,3,242112.44999999998,11,4872259.63,43,7147174.72,11,2026-06-15T06:29:14,7.17,1191195.79,1
ACC_03434,3,29946.41,16,429704.07,54,5103651.02,16,2026-06-27T17:40:57,9.0,850608.5,1
ACC_03435,3,42171.38,12,351734.57,45,1684008.8900000001,12,2026-06-28T13:47:14,7.5,280668.15,0
ACC_03436,1,124095.61,7,708452.06,34,2755727.16,7,2026-06-09T11:28:48,5.67,459287.86,4
ACC_03437,3,156416.51,12,874476.22,31,1563437.82,12,2026-06-27T19:23:02,5.17,260572.97,1
ACC_03438,4,1428548.26,15,1791029.5999999999,59,3415349.33,15,2026-06-29T02:33:39,9.83,569224.89,0
ACC_03439,2,24103.870000000003,8,318912.26,40,3395300.9,8,2026-06-02T21:16:30,6.67,565883.48,3
ACC_03440,4,513265.59,14,871382.2799999999,46,2090051.22,14,2026-06-28T11:10:15,7.67,348341.87,0
ACC_03441,2,17860.62,9,79439.84,29,1722503.38,9,2026-06-17T20:04:05,4.83,287083.9,0
ACC_03442,1,100000.0,7,257760.78999999998,38,3784148.76,7,2026-06-28T14:10:50,6.33,630691.46,0
ACC_03443,2,116837.35,11,382710.7,30,2155732.38,11,2026-05-12T14:38:04,5.0,359288.73,4
ACC_03444,5,227904.08000000002,17,999651.55,39,1653884.94,17,2026-06-29T00:58:22,6.5,275647.49,0
ACC_03445,3,13303.07,12,194223.61,45,1424592.95,12,2026-06-26T10:57:01,7.5,237432.16,0
ACC_03446,4,425558.88,17,866105.63,50,4373458.57,17,2026-06-28T15:54:55,8.33,728909.76,0
ACC_03447,3,655407.28,8,2844860.41,32,4039846.1399999997,8,2026-05-31T13:55:03,5.33,673307.69,1
ACC_03448,3,20886.02,11,1258618.08,43,2406983.07,11,2026-06-27T17:16:25,7.17,401163.84,1
ACC_03449,3,33068.35,12,470198.62,45,2262679.7399999998,12,2026-06-26T15:26:20,7.5,377113.29,0
ACC_03450,50,5684523.23,50,5684523.23,50,5684523.23,50,2026-06-28T23:21:39,8.33,947420.54,0
ACC_03451,2,58015.81,11,284296.44,47,2151779.21,11,2026-06-28T12:49:32,7.83,358629.87,0
ACC_03452,1,322985.15,7,401738.79000000004,59,5207006.62,7,2026-06-25T07:56:22,9.83,867834.44,3
ACC_03453,2,84657.92,14,308429.43,38,1105720.87,14,2026-06-27T00:43:24,6.33,184286.81,2
ACC_03454,2,25891.620000000003,12,614548.65,35,1404156.01,12,2026-06-02T20:15:21,5.83,234026.0,4
ACC_03455,1,8702.45,8,416288.22,39,3333301.02,8,2026-06-26T17:12:20,6.5,555550.17,2
ACC_03456,3,60147.11,12,276051.58999999997,43,904039.4400000001,12,2026-06-27T07:42:44,7.17,150673.24,1
ACC_03457,2,242264.64,13,1401742.27,50,2989695.89,13,2026-06-26T07:11:09,8.33,498282.65,2
ACC_03458,45,4052346.1700000004,45,4052346.1700000004,45,4052346.1700000004,45,2026-06-29T00:25:38,7.5,675391.03,0
ACC_03459,2,28305.25,10,120509.34000000001,30,1904515.0799999998,10,2026-05-29T08:34:44,5.0,317419.18,0
ACC_03460,8,500804.76,17,664891.4,44,2966654.92,17,2026-06-23T19:48:40,7.33,494442.49,0
ACC_03461,1,43379.72,9,875615.27,36,5646423.89,9,2026-06-28T18:48:14,6.0,941070.65,0
ACC_03462,4,454141.35000000003,17,1580902.09,42,2490217.02,17,2026-06-21T10:55:36,7.0,415036.17,2
ACC_03463,4,303583.35,10,453132.16,41,1599105.03,10,2026-06-25T19:52:24,6.83,266517.5,3
ACC_03464,5,111591.41,11,192337.51,43,1948510.03,11,2026-06-27T01:40:57,7.17,324751.67,2
ACC_03465,3,514642.27,14,922349.77,29,1259978.1,14,2026-06-23T20:52:06,4.83,209996.35,4
ACC_03466,1,2409.23,8,341255.15,33,1375161.99,8,2026-06-26T19:23:34,5.5,229193.66,2
ACC_03467,3,7581.78,12,179684.02000000002,46,3263551.83,12,2026-06-27T04:39:14,7.67,543925.31,1
ACC_03468,2,13207.09,10,248638.13,56,2938499.25,10,2026-06-24T14:37:35,9.33,489749.88,4
ACC_03469,3,119953.61,13,2702859.43,34,3813295.3,13,2026-06-24T18:00:17,5.67,635549.22,0
ACC_03470,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,719
ACC_03471,2,3604.76,10,527977.45,46,1569348.94,10,2026-06-23T06:34:14,7.67,261558.16,5
ACC_03472,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1283
ACC_03473,4,527435.71,16,2397374.9,46,3366259.21,16,2026-06-24T08:42:41,7.67,561043.2,4
ACC_03474,2,513105.39999999997,9,1007467.48,28,2341320.68,9,2026-06-11T13:34:23,4.67,390220.11,0
ACC_03475,3,55314.479999999996,12,193528.62,34,2017190.34,12,2026-06-14T18:42:24,5.67,336198.39,0
ACC_03476,3,75904.54000000001,16,377547.48,52,1233947.52,16,2026-06-26T23:46:50,8.67,205657.92,2
ACC_03477,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1275
ACC_03478,2,16846.57,2,16846.57,2,16846.57,2,2026-06-15T07:16:59.909925,0.33,2807.76,0
ACC_03479,4,38539.36,33,1462221.84,47,2763091.36,33,2026-06-26T17:25:18,7.83,460515.23,2
ACC_03480,3,18566.89,12,561543.53,60,3382161.39,12,2026-06-27T21:51:53,10.0,563693.57,1
ACC_03481,3,181463.15000000002,14,1136999.3399999999,41,4026394.1100000003,14,2026-06-26T09:35:03,6.83,671065.69,2
ACC_03482,2,13928.130000000001,7,503403.38,46,1691154.69,7,2026-06-27T08:51:20,7.67,281859.12,1
ACC_03483,5,241782.0,18,1079801.35,39,3663993.5,18,2026-06-28T18:55:31,6.5,610665.58,0
ACC_03484,3,1000045.92,13,1247928.56,43,4283225.57,13,2026-06-09T11:48:06.984484,7.17,713870.93,4
ACC_03485,8,355477.23000000004,14,872637.0399999999,52,3078554.42,14,2026-06-28T09:46:41,8.67,513092.4,0
ACC_03486,7,109241.29,8,139384.04,8,139384.04,8,2026-05-01T23:39:47,1.33,23230.67,1
ACC_03487,2,19258.41,9,274819.10000000003,36,1382523.62,9,2026-06-27T22:39:05,6.0,230420.6,1
ACC_03488,0,0.0,12,137774.81000000003,43,1500047.15,12,2026-06-20T19:58:15,7.17,250007.86,8
ACC_03489,2,100645.6,9,125492.28,29,1094076.9,9,2026-06-15T00:19:14,4.83,182346.15,0
ACC_03490,2,50441.46,9,367388.92,33,1943668.17,9,2026-06-03T09:46:27,5.5,323944.7,1
ACC_03491,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1583
ACC_03492,4,261798.98,18,1175766.21,52,3246849.4299999997,18,2026-06-27T08:40:01,8.67,541141.57,1
ACC_03493,3,21156.809999999998,15,672738.76,55,2980947.55,15,2026-06-28T09:25:17,9.17,496824.59,0
ACC_03494,4,20713.11,19,1152446.21,62,2777133.08,19,2026-06-28T08:47:49,10.33,462855.51,0
ACC_03495,3,138329.5,20,1590624.49,55,4949444.42,20,2026-06-27T23:29:37,9.17,824907.4,1
ACC_03496,2,1017.78,7,38913.439999999995,41,1218076.37,7,2026-06-29T02:27:47,6.83,203012.73,0
ACC_03497,3,577011.43,9,790016.03,41,4215502.24,9,2026-06-28T20:06:03,6.83,702583.71,0
ACC_03498,2,41792.700000000004,11,697064.47,44,2362245.62,11,2026-06-24T18:08:08,7.33,393707.6,4
ACC_03499,3,52782.83,11,277108.04,38,2059958.8900000001,11,2026-06-28T21:01:25,6.33,343326.48,0
ACC_03500,2,470958.57,14,1921937.8800000001,39,2478717.8,14,2026-06-26T19:38:33,6.5,413119.63,1
ACC_03501,3,102197.78,10,220134.21,35,831491.77,10,2026-06-09T16:46:59,5.83,138581.96,2
ACC_03502,2,22095.11,11,130176.09,41,5318452.75,11,2026-06-28T21:36:22,6.83,886408.79,0
ACC_03503,4,755461.17,15,1170468.1500000001,33,1455893.14,15,2026-06-05T05:53:27,5.5,242648.86,0
ACC_03504,3,63825.18,17,754698.26,58,2360597.64,17,2026-06-24T19:09:52,9.67,393432.94,4
ACC_03505,2,22369.440000000002,6,151036.01,35,2315789.04,6,2026-06-25T00:40:31,5.83,385964.84,4
ACC_03506,2,84323.39,10,289412.54000000004,45,4115209.92,10,2026-06-28T01:48:21,7.5,685868.32,1
ACC_03507,2,98789.09999999999,9,361596.51,40,2252603.11,9,2026-06-25T10:02:24,6.67,375433.85,3
ACC_03508,3,24807.34,13,1089781.1800000002,32,1497953.34,13,2026-06-15T22:07:10,5.33,249658.89,1
ACC_03509,3,117323.57,15,1960768.4100000001,30,2798989.14,15,2026-06-27T06:21:19,5.0,466498.19,1
ACC_03510,5,420504.02,14,751910.21,33,1495791.53,14,2026-06-10T04:38:10,5.5,249298.59,1
ACC_03511,2,515102.88,13,698103.97,39,1752751.53,13,2026-06-26T18:45:23,6.5,292125.26,2
ACC_03512,1,341.52,15,1245528.59,45,3641529.48,15,2026-06-23T00:21:52,7.5,606921.58,6
ACC_03513,2,16794.15,8,170531.45,33,1077029.43,8,2026-06-07T18:06:36,5.5,179504.9,0
ACC_03514,3,2801.21,11,286670.83999999997,46,2689996.19,11,2026-06-25T07:53:36,7.67,448332.7,3
ACC_03515,4,198546.14,19,2200641.78,46,4161406.42,19,2026-06-28T15:45:33,7.67,693567.74,0
ACC_03516,4,103770.76999999999,11,533792.15,39,1527990.56,11,2026-06-28T16:04:56,6.5,254665.09,0
ACC_03517,2,41883.62,17,5889635.9,53,8555393.959999999,17,2026-06-15T18:37:22,8.83,1425898.99,5
ACC_03518,2,27410.4,13,1196999.74,42,6057484.83,13,2026-06-25T19:51:07,7.0,1009580.8,3
ACC_03519,4,58630.149999999994,12,1010844.4999999999,41,2575917.73,12,2026-06-27T00:30:37,6.83,429319.62,2
ACC_03520,2,31368.43,13,1683194.19,41,2279234.52,13,2026-06-19T09:58:49,6.83,379872.42,1
ACC_03521,4,64469.81,36,1471982.73,43,2250599.85,36,2026-06-28T08:18:05,7.17,375099.98,0
ACC_03522,3,427901.66,18,933921.83,47,2298426.06,18,2026-06-26T05:13:23,7.83,383071.01,2
ACC_03523,4,672525.74,10,1008300.87,35,2181310.83,10,2026-05-12T16:48:34,5.83,363551.8,2
ACC_03524,2,512149.5,8,649501.42,24,1103957.25,8,2026-05-28T00:37:47,4.0,183992.88,4
ACC_03525,3,28768.120000000003,16,1250561.04,56,3393698.67,16,2026-06-27T04:42:33,9.33,565616.44,1
ACC_03526,3,23066.34,13,715655.3200000001,48,2542625.29,13,2026-06-28T21:37:44,8.0,423770.88,0
ACC_03527,3,114895.12,8,202342.06,46,5501493.26,8,2026-06-25T17:18:26,7.67,916915.54,3
ACC_03528,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1765
ACC_03529,0,0.0,2,12845.04,2,12845.04,2,2026-06-06T19:26:09.812285,0.33,2140.84,9
ACC_03530,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1016
ACC_03531,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1502
ACC_03532,1,3335.45,9,652232.51,45,4143388.0799999996,9,2026-06-21T13:27:50,7.5,690564.68,4
ACC_03533,4,796090.96,17,2701323.78,41,3631744.84,17,2026-06-25T19:45:12,6.83,605290.81,3
ACC_03534,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1299
ACC_03535,1,9260.75,8,2023111.82,38,3645142.71,8,2026-06-21T13:48:43,6.33,607523.78,2
ACC_03536,1,16614.15,6,943951.52,37,2846626.91,6,2026-06-28T07:10:39,6.17,474437.82,0
ACC_03537,2,13573.68,14,483736.75,36,2437390.0500000003,14,2026-06-28T20:48:01,6.0,406231.68,0
ACC_03538,4,552744.04,11,845360.9600000001,43,4249142.15,11,2026-06-21T10:52:24,7.17,708190.36,0
ACC_03539,2,6709.76,11,265102.11,34,1037150.44,11,2026-06-23T10:58:49,5.67,172858.41,5
ACC_03540,2,2507.51,12,418244.84,41,2518815.29,12,2026-06-24T10:40:16,6.83,419802.55,0
ACC_03541,3,21495.36,14,844317.9400000001,38,1112179.57,14,2026-06-26T23:32:57,6.33,185363.26,2
ACC_03542,4,130299.93,25,632462.71,48,1902675.3099999998,25,2026-06-27T08:51:51,8.0,317112.55,1
ACC_03543,4,56278.11,17,428676.92000000004,48,1118361.11,17,2026-06-27T12:49:14,8.0,186393.52,1
ACC_03544,5,137588.66999999998,14,601012.36,35,1557563.33,14,2026-05-31T21:41:49,5.83,259593.89,1
ACC_03545,2,94644.93000000001,8,233532.46000000002,43,3302397.95,8,2026-06-28T21:45:55,7.17,550399.66,0
ACC_03546,6,150687.87,13,393747.34,47,1611741.68,13,2026-06-28T02:44:18,7.83,268623.61,0
ACC_03547,4,59637.3,8,216427.43,39,1160768.31,8,2026-06-28T08:15:15,6.5,193461.38,0
ACC_03548,2,1825425.65,12,2224881.05,48,4545362.22,12,2026-06-26T00:54:56,8.0,757560.37,3
ACC_03549,7,429624.99,13,1094124.78,29,1641795.56,13,2026-05-29T14:37:05,4.83,273632.59,0
ACC_03550,4,123946.51000000001,14,298864.20999999996,41,1133048.93,14,2026-06-27T20:58:36,6.83,188841.49,1
ACC_03551,1,2480.82,5,35714.19,30,514535.7,5,2026-06-26T14:16:04,5.0,85755.95,2
ACC_03552,2,3143.65,12,227616.09,39,1985189.17,12,2026-06-05T19:10:05,6.5,330864.86,2
ACC_03553,3,120827.86,17,460862.48,48,3962794.16,17,2026-06-28T17:09:46,8.0,660465.69,0
ACC_03554,2,6156.3,16,1282306.42,54,3408423.06,16,2026-06-07T17:35:25,9.0,568070.51,4
ACC_03555,4,331693.61,14,477516.06,32,1261226.51,14,2026-05-30T17:11:28,5.33,210204.42,2
ACC_03556,2,40824.28,11,816942.88,37,2140825.15,11,2026-06-27T17:11:15,6.17,356804.19,1
ACC_03557,0,0.0,7,162130.38,37,1104811.56,7,2026-05-25T01:52:30,6.17,184135.26,11
ACC_03558,2,739109.78,11,3314113.38,43,4373080.62,11,2026-06-29T00:25:42,7.17,728846.77,0
ACC_03559,4,326990.63,13,4075757.4099999997,41,6145338.989999999,13,2026-06-27T13:03:52,6.83,1024223.16,1
ACC_03560,2,47645.79,13,748879.68,44,4660212.49,13,2026-06-27T08:04:33,7.33,776702.08,1
ACC_03561,3,26128.7,12,112901.39,41,3696804.25,12,2026-06-28T12:53:52,6.83,616134.04,0
ACC_03562,7,823785.87,22,1473208.01,22,1473208.01,22,2026-06-04T02:31:45,3.67,245534.67,1
ACC_03563,3,68405.6,17,814836.4,51,1969004.4,17,2026-06-27T13:01:20,8.5,328167.4,1
ACC_03564,3,164404.29,16,1149102.6300000001,54,5667278.39,16,2026-06-28T14:44:12,9.0,944546.4,0
ACC_03565,0,0.0,11,575368.83,40,1373610.49,11,2026-06-18T12:48:05,6.67,228935.08,10
ACC_03566,5,96851.84,8,209443.55000000002,35,2575303.26,8,2026-06-05T08:41:23,5.83,429217.21,0
ACC_03567,5,77719.98,14,446834.8,50,1504717.8800000001,14,2026-06-26T06:04:51,8.33,250786.31,2
ACC_03568,4,86107.54000000001,8,120115.59,44,2119657.2,8,2026-06-26T16:15:41,7.33,353276.2,2
ACC_03569,1,95441.6,6,1475404.19,33,4115402.4899999998,6,2026-06-04T13:13:10,5.5,685900.41,2
ACC_03570,2,17061.53,9,86193.39,29,444456.27,9,2026-05-31T22:05:44,4.83,74076.04,2
ACC_03571,3,15077.990000000002,10,1666465.2600000002,37,4884946.59,10,2026-05-28T15:49:34,6.17,814157.76,0
ACC_03572,0,0.0,8,264449.49,31,1958692.2000000002,8,2026-06-20T08:09:35,5.17,326448.7,8
ACC_03573,4,196410.13,8,221609.68,37,2176975.33,8,2026-06-29T02:27:01,6.17,362829.22,0
ACC_03574,1,549.04,4,55834.11,30,1996178.69,4,2026-06-24T15:13:31,5.0,332696.45,4
ACC_03575,7,331024.57,17,852863.39,45,2886194.07,17,2026-06-21T22:00:43,7.5,481032.34,1
ACC_03576,1,21547.12,6,121081.43,31,3579348.19,6,2026-05-31T05:55:41,5.17,596558.03,0
ACC_03577,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1283
ACC_03578,3,12662.84,10,2409823.33,39,4695613.87,10,2026-06-15T11:59:20,6.5,782602.31,2
ACC_03579,5,840133.3799999999,15,1160888.39,42,3450972.25,15,2026-06-17T09:32:12,7.0,575162.04,2
ACC_03580,5,128592.5,12,317823.01,44,3024123.3200000003,12,2026-06-27T12:35:31,7.33,504020.55,1
ACC_03581,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1469
ACC_03582,2,140197.22,15,267392.33,53,1315892.15,15,2026-06-19T11:06:53,8.83,219315.36,2
ACC_03583,1,1526.86,11,648626.4500000001,42,2189858.5100000002,11,2026-06-22T10:13:38,7.0,364976.42,6
ACC_03584,3,147465.74,11,1316715.22,41,2531366.13,11,2026-06-28T14:21:08,6.83,421894.36,0
ACC_03585,5,97588.79000000001,11,336979.52,31,1776095.1800000002,11,2026-06-16T21:13:11,5.17,296015.86,0
ACC_03586,1,354789.22,8,455982.76999999996,37,4042445.4,8,2026-06-26T10:58:09,6.17,673740.9,2
ACC_03587,1,795.41,10,372546.04,38,1467294.58,10,2026-06-27T17:25:38,6.33,244549.1,1
ACC_03588,4,86950.13,13,281339.47000000003,43,1138237.29,13,2026-06-28T04:10:25,7.17,189706.22,0
ACC_03589,6,132780.33,21,595227.95,54,4747022.350000001,21,2026-06-28T03:31:51,9.0,791170.39,0
ACC_03590,6,376096.85,12,1046416.13,41,2668698.35,12,2026-06-28T11:05:13,6.83,444783.06,0
ACC_03591,1,21663.62,6,1417044.93,33,1973744.42,6,2026-06-23T13:15:43,5.5,328957.4,3
ACC_03592,3,75791.22,14,253200.21,37,618781.65,14,2026-06-06T02:58:22,6.17,103130.28,4
ACC_03593,1,5875.4,7,334615.09,37,2149027.44,7,2026-06-13T22:04:02,6.17,358171.24,3
ACC_03594,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1211
ACC_03595,0,0.0,6,1950738.55,39,3880784.86,6,2026-06-13T04:29:03,6.5,646797.48,15
ACC_03596,2,197590.36,14,2001244.26,39,4129188.19,14,2026-06-24T08:17:51,6.5,688198.03,4
ACC_03597,2,78777.62,8,359210.45,57,3548988.56,8,2026-06-28T11:08:35,9.5,591498.09,0
ACC_03598,3,74271.28,16,843296.48,43,3265037.1,16,2026-06-25T20:28:33,7.17,544172.85,3
ACC_03599,2,122637.03,10,1633632.25,37,3441843.55,10,2026-06-11T10:49:15,6.17,573640.59,1
ACC_03600,3,8608.79,7,135739.48,27,1038102.26,7,2026-05-28T01:46:42,4.5,173017.04,0
ACC_03601,3,4691.76,9,103595.64,42,1001059.79,9,2026-06-28T05:03:40,7.0,166843.3,0
ACC_03602,1,99432.52,13,374381.71,42,1714872.61,13,2026-06-28T15:48:03,7.0,285812.1,0
ACC_03603,4,45144.71,19,3469629.96,41,4317033.87,19,2026-06-28T12:14:54,6.83,719505.64,0
ACC_03604,3,120929.1,14,896935.03,44,2396278.1,14,2026-06-23T16:36:26,7.33,399379.68,0
ACC_03605,4,70759.49,14,500816.8,58,2300423.9899999998,14,2026-06-27T09:39:55,9.67,383404.0,1
ACC_03606,5,635013.52,19,953879.4500000001,48,2397013.0,19,2026-06-28T12:02:20,8.0,399502.17,0
ACC_03607,4,29357.559999999998,14,186942.32,52,2106133.65,14,2026-06-28T11:49:11,8.67,351022.28,0
ACC_03608,5,415433.33,11,577933.5700000001,46,3845454.77,11,2026-06-28T04:13:49,7.67,640909.13,0
ACC_03609,3,32225.43,9,432724.8300000001,35,1077553.1,9,2026-06-25T16:03:59,5.83,179592.18,0
ACC_03610,4,161061.29,12,536292.34,48,3942071.31,12,2026-06-28T15:07:17,8.0,657011.88,0
ACC_03611,2,70751.92,10,509627.34,44,1315722.67,10,2026-06-26T22:38:49,7.33,219287.11,2
ACC_03612,3,214304.76,14,396750.17,26,602648.98,14,2026-05-05T03:40:02,4.33,100441.5,1
ACC_03613,0,0.0,12,256269.36,45,3946691.17,12,2026-05-27T11:12:34,7.5,657781.86,8
ACC_03614,2,2002960.71,5,2188568.08,34,2977148.23,5,2026-06-28T10:15:52,5.67,496191.37,0
ACC_03615,4,251905.27,11,582033.44,39,1561838.02,11,2026-06-25T05:38:17,6.5,260306.34,3
ACC_03616,4,497645.41,16,768000.65,37,1512444.11,16,2026-06-05T18:42:31,6.17,252074.02,0
ACC_03617,5,234694.58,15,1011893.91,54,3476499.08,15,2026-06-28T18:10:53,9.0,579416.51,0
ACC_03618,3,367118.82,14,621794.62,44,2062086.05,14,2026-06-28T12:22:04,7.33,343681.01,0
ACC_03619,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,37
ACC_03620,4,155062.81,10,401873.6,41,1697743.62,10,2026-06-28T20:01:58,6.83,282957.27,0
ACC_03621,4,22824.34,14,246125.97,38,1590341.24,14,2026-06-11T02:03:24,6.33,265056.87,1
ACC_03622,2,3189.1899999999996,12,372776.25,42,3706712.92,12,2026-06-28T00:02:37,7.0,617785.49,1
ACC_03623,8,529948.4400000001,17,1196108.12,46,2569687.58,17,2026-06-23T14:47:26,7.67,428281.26,0
ACC_03624,2,16107.130000000001,8,271716.62,35,1200227.69,8,2026-06-13T01:26:14,5.83,200037.95,1
ACC_03625,2,2000176.67,7,2021773.05,34,2620275.98,7,2026-06-26T05:28:00,5.67,436712.66,2
ACC_03626,1,3983.02,10,2922495.77,40,5302469.46,10,2026-06-24T23:19:08,6.67,883744.91,4
ACC_03627,9,418606.71,32,1334288.51,53,1949899.21,32,2026-06-22T19:34:27,8.83,324983.2,0
ACC_03628,0,0.0,7,252496.06,38,1943168.72,7,2026-06-21T10:27:12,6.33,323861.45,7
ACC_03629,6,122617.68,20,678149.59,34,1465064.67,20,2026-06-26T00:41:26,5.67,244177.44,3
ACC_03630,7,197094.46000000002,20,479287.57,55,1955810.41,20,2026-06-26T21:31:47,9.17,325968.4,2
ACC_03631,4,72127.35,7,208613.01,35,1126868.26,7,2026-06-28T04:38:52,5.83,187811.38,0
